State Suburbs by Family Composition (FMCF) and Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Counting: Families, Place of Usual Residence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Composition (FMCF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Family type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balgowan (SA),0,0,0,0,0,6,5,3,3,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,0,14,8,5,0,0,0,0,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,7,8,0,17,11,5,0,0,0,5,6,0
Balhannah,0,5,0,0,0,16,14,22,9,13,14,11,10,5,0,6,0,8,0,0,0,0,0,0,0,3,5,10,13,29,32,14,10,11,0,6,7,0,0,0,0,0,0,4,8,7,3,6,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,25,34,22,32,46,43,30,15,11,6,6,21,0
Banksia Park,0,0,0,0,6,56,61,55,36,37,62,54,29,18,0,0,0,19,10,0,0,0,0,0,8,9,23,30,32,90,78,31,32,16,5,6,64,3,0,5,0,3,4,7,21,23,15,17,17,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,71,91,101,81,86,169,135,60,50,16,5,6,88,18
Barmera,0,5,13,0,9,117,38,45,24,33,39,20,12,3,0,0,0,21,14,0,0,5,0,0,15,18,22,27,30,37,27,19,13,3,3,0,39,3,0,0,5,0,12,25,35,10,14,10,12,4,0,0,0,0,0,10,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,21,161,91,77,65,73,88,51,31,16,3,3,0,70,33
Basket Range,0,0,0,0,0,3,7,4,0,4,11,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,10,11,9,4,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,11,8,24,21,9,4,0,6,0,9,0
Beachport,6,0,0,0,0,18,20,18,11,10,15,10,6,10,0,0,5,13,7,0,0,5,0,5,0,3,4,12,12,17,8,6,0,0,0,0,9,0,0,0,6,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,5,22,28,28,23,22,32,18,12,10,0,0,5,22,7
Beaumont (SA),0,0,0,0,0,21,17,35,20,28,35,30,31,31,13,8,21,26,4,0,0,0,0,0,0,3,3,6,14,32,26,45,41,30,28,34,52,5,0,0,0,0,3,3,7,6,5,10,12,3,6,5,0,0,0,8,0,0,0,0,0,0,0,0,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,27,50,38,52,85,59,82,77,43,36,55,86,9
Bedford Park,0,0,6,0,7,24,25,20,21,9,9,11,4,6,0,0,0,3,6,0,0,0,0,0,7,10,8,12,17,20,13,19,10,0,0,0,17,0,0,0,0,0,0,7,7,4,3,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,38,42,32,36,30,34,24,23,16,0,0,0,24,6
Belair,0,5,5,0,5,44,56,55,42,39,64,64,45,38,17,11,8,32,4,0,0,0,5,0,4,9,8,14,34,77,78,96,86,41,45,21,75,3,0,0,4,4,0,18,9,9,14,11,20,0,11,0,0,0,0,16,0,0,0,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,5,70,78,72,70,84,167,142,152,124,58,56,29,123,7
Bellevue Heights,0,6,3,0,0,45,53,46,21,22,50,40,33,17,16,4,7,26,4,0,0,4,0,0,3,9,5,15,27,45,35,37,28,22,13,9,26,5,0,0,0,0,0,5,10,5,8,7,11,0,8,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,57,72,56,48,56,109,75,78,45,38,17,16,64,9
Berri,0,6,9,0,8,110,55,62,23,35,44,33,11,15,3,0,0,28,13,0,4,9,0,0,15,32,29,40,41,71,36,24,6,3,3,5,33,3,0,0,4,19,25,63,50,27,18,5,11,0,0,0,0,0,0,15,19,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,19,33,188,146,118,87,81,126,69,35,21,6,3,5,76,35
Bethany,0,0,0,0,0,4,0,4,7,6,7,4,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,12,11,4,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,10,19,15,13,6,0,0,6,7,0
Beulah Park,0,0,6,0,0,13,7,19,17,13,18,15,6,11,9,4,3,7,3,0,0,0,0,0,4,3,5,9,7,23,20,28,20,20,8,12,17,0,0,0,0,4,3,4,7,6,10,4,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,21,24,36,40,24,52,39,42,31,29,12,15,24,3
Beverley (SA),0,0,0,0,0,24,10,11,16,17,15,14,6,10,0,0,0,4,0,0,0,0,0,0,5,4,13,14,10,28,24,11,6,4,0,0,22,3,0,0,0,4,5,9,12,11,0,5,7,5,0,0,0,0,0,10,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,38,26,40,30,32,50,43,17,16,4,0,0,36,13
Bibaringa,0,0,0,0,0,6,3,5,5,9,0,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,11,11,10,5,4,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,9,9,11,14,13,8,4,0,0,10,0
Birdwood (SA),0,0,6,0,0,13,18,25,16,12,19,18,8,7,0,4,0,6,3,0,0,0,0,0,3,6,12,20,22,35,22,23,10,4,4,7,11,3,0,0,0,4,0,4,9,3,9,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,20,33,40,45,38,54,40,31,17,4,8,7,25,9
Birkenhead,0,0,4,0,0,26,7,15,17,16,21,38,4,10,0,0,0,14,7,0,0,0,0,0,0,8,5,16,23,34,28,26,8,9,0,0,25,0,0,0,0,0,8,18,15,13,12,14,14,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,44,30,33,54,53,69,66,34,18,9,0,0,52,7
Black Forest,0,0,0,0,0,14,23,19,13,13,30,30,20,16,0,5,0,10,0,0,0,0,0,0,3,6,13,15,18,33,31,33,22,19,13,9,27,0,0,0,0,0,7,15,7,6,10,5,5,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,36,38,38,36,68,67,53,38,19,18,9,42,0
Black Point,0,0,0,0,0,16,8,7,5,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,7,5,5,0,0,4,0,0,0,0,4,0
Blackwood (SA),0,5,8,0,4,49,49,56,50,30,51,61,39,43,8,6,0,36,5,0,0,0,0,0,4,5,19,24,24,64,95,71,50,29,21,13,59,5,0,0,0,0,8,12,23,25,12,18,16,7,9,0,0,0,0,21,0,0,0,0,0,0,4,0,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,12,69,77,103,89,75,135,168,119,93,37,27,13,116,10
Blair Athol (SA),0,8,11,0,6,68,48,31,22,15,31,28,19,9,0,0,0,8,16,0,0,6,6,8,34,42,38,54,50,56,56,33,16,6,6,0,50,9,0,0,8,12,23,46,51,24,29,10,20,11,0,0,0,0,0,19,8,0,0,0,0,0,0,6,0,6,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,18,37,148,147,93,111,75,114,95,52,25,6,6,0,84,33
Blakeview,0,3,4,0,3,61,50,41,43,47,84,73,22,8,4,0,0,33,3,0,0,6,0,3,12,24,37,79,76,137,126,61,24,9,9,7,80,12,0,0,0,6,15,58,43,34,31,23,22,13,4,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,21,131,117,112,153,146,252,212,87,32,13,9,7,126,22
Blakiston,0,0,0,0,0,4,4,5,3,7,6,4,8,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,8,8,9,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,7,18,12,16,12,7,0,0,17,0
Blanchetown,0,0,0,0,0,17,3,7,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,7,4,3,0,0,0,0,0,0,0,4,4
Blewitt Springs,0,0,0,0,0,8,9,11,3,4,3,3,5,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,7,10,8,8,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,14,3,11,18,11,13,4,0,0,0,10,0
Blyth,0,0,0,0,0,11,8,10,11,3,9,6,4,0,0,0,0,3,3,0,0,0,0,6,3,4,6,7,13,10,5,7,0,0,0,0,11,0,0,0,4,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,17,22,19,18,16,19,11,11,0,0,0,0,14,7
Bolivar,0,0,0,0,0,5,6,12,11,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,11,0,0,0,0,0,0,0,0,4,5
Booborowie,0,0,5,0,0,12,8,8,5,6,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,6,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,11,14,10,12,10,10,0,5,0,0,0,15,0
Booleroo Centre,0,0,0,0,0,11,14,14,7,5,5,9,4,0,0,0,0,4,3,0,0,0,0,0,4,10,4,5,5,8,8,6,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,18,12,10,13,17,10,6,0,0,0,13,3
Bordertown,3,5,7,0,5,61,52,46,16,56,48,28,5,3,0,3,0,27,5,5,0,4,5,0,3,13,31,40,51,50,25,16,5,3,0,4,31,7,0,0,0,3,8,24,22,14,10,8,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,8,13,88,87,91,71,115,103,56,21,8,3,3,4,62,16
Boston,0,4,0,0,4,5,9,14,12,7,11,12,0,4,0,0,4,13,4,0,0,0,0,0,0,0,5,13,16,22,22,19,11,4,0,0,25,0,0,0,4,0,0,5,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,10,9,22,28,23,33,34,19,15,4,0,4,42,4
Bowden,0,0,0,0,0,7,9,3,9,6,5,9,4,4,0,7,0,6,0,0,0,0,0,0,0,5,0,3,3,9,3,0,6,3,0,0,4,0,0,0,5,4,4,8,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,15,19,9,16,13,14,12,4,10,3,7,0,10,0
Bowmans,0,0,0,0,0,8,3,3,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,4,5,9,0,0,0,0,0,0,9,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,14,7,5,14,0,0,0,0,0,0,15,0
Bradbury (SA),0,0,0,0,0,5,5,0,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,7,0,8,5,7,7,0,0,0,10,0
Brahma Lodge,0,6,7,0,5,69,53,40,21,20,38,19,3,0,0,0,0,20,4,0,0,8,0,6,13,21,21,54,33,65,32,19,3,0,0,0,28,0,9,0,0,8,15,37,40,31,16,14,12,6,3,0,0,0,0,17,8,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,8,26,119,120,92,99,67,115,57,25,3,0,0,0,65,12
Bridgewater (SA),0,0,4,0,4,34,20,35,25,36,56,53,23,22,8,3,6,30,5,0,0,4,7,0,0,10,16,31,32,79,75,62,49,18,13,5,65,9,0,0,4,0,9,15,18,19,23,10,27,13,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,13,49,48,70,79,78,162,141,97,71,26,16,11,109,14
Brighton (SA),0,7,4,0,0,35,48,50,37,35,32,49,25,25,6,10,5,25,9,0,0,0,0,0,6,4,9,19,18,46,53,46,46,24,22,18,51,5,0,4,0,7,5,11,14,9,15,6,19,10,5,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,5,52,74,68,71,59,97,112,76,71,30,32,23,95,14
Brinkworth,0,0,0,0,0,10,6,3,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,8,4,3,0,0,0,0,0,0,4,0
Broadview,0,0,0,0,5,45,41,41,26,28,44,50,22,24,12,5,3,15,12,0,0,4,0,7,8,22,18,25,27,90,58,49,28,17,16,3,40,10,0,0,3,5,3,21,16,25,19,9,27,6,0,3,0,0,0,21,3,0,0,0,0,0,5,3,7,7,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,79,82,91,77,69,166,118,71,55,29,21,6,76,25
Brompton,0,5,0,0,0,23,15,16,13,21,43,63,32,28,11,3,4,21,5,0,0,0,6,5,11,8,5,7,11,29,32,11,23,10,3,3,27,0,0,4,5,11,14,22,22,14,8,8,12,7,3,0,0,12,0,14,0,0,0,0,0,0,6,0,3,3,6,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,17,19,62,45,38,31,46,87,106,53,51,21,18,7,62,5
Brooklyn Park,0,6,8,0,7,66,51,64,35,31,69,57,25,10,4,0,0,20,11,0,0,0,5,10,13,37,27,33,47,69,52,27,21,7,9,8,43,4,0,0,4,10,10,25,27,21,31,26,15,4,4,7,0,0,0,19,0,0,0,7,0,0,0,3,8,5,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,15,27,104,118,120,104,107,161,119,56,38,11,9,8,82,15
Brown Hill Creek,0,0,0,0,0,5,0,0,0,0,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,9,5,5,12,0,0,0,0,0
Brownlow Ki,0,0,0,0,0,0,7,5,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,11,0,9,6,0,0,0,0,0,5,0
Brukunga,0,0,0,0,0,4,4,7,5,0,10,4,0,4,0,0,0,5,5,0,0,0,0,0,6,0,7,5,10,4,4,8,0,0,0,0,13,0,0,0,0,0,0,6,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,14,14,10,14,8,8,4,0,0,0,18,5
Buchfelde,0,0,0,0,0,12,3,7,5,3,4,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,8,10,9,6,0,0,0,0,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,10,8,11,14,17,6,3,0,0,0,13,0
Buckland Park,0,0,0,0,0,6,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,9,6,5,0,0,0,0,0,6,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19,8,12,6,5,0,0,0,0,0,6,0
Bugle Hut,0,0,0,0,0,0,5,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,7,4,6,6,0,0,0,0,0,0
Bugle Ranges,0,0,0,0,0,0,8,8,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,3,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,3,8,16,11,4,3,4,0,11,0
Burdett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnside (SA),0,5,0,0,0,12,25,23,25,21,34,36,31,34,14,7,22,25,11,0,0,0,0,0,0,10,9,15,12,32,35,46,49,20,27,26,47,4,0,5,5,0,4,5,6,10,13,8,8,4,17,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,4,17,41,42,53,41,77,75,94,88,34,34,48,78,15
Burra (SA),0,0,6,0,5,27,25,17,13,18,18,11,6,0,3,0,0,20,4,0,0,0,5,3,6,12,10,20,24,22,11,3,3,0,5,0,23,0,0,0,0,0,0,14,11,0,7,0,6,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,47,48,35,40,42,46,22,9,3,3,5,0,47,10
Burton (SA),0,6,5,5,4,51,32,39,34,43,97,77,16,3,3,0,5,27,13,6,4,5,3,6,27,49,68,105,102,160,109,53,30,7,0,0,93,16,0,4,6,20,32,67,54,42,28,14,24,12,4,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,16,28,42,145,135,149,167,170,281,205,73,33,10,0,5,145,40
Bute,0,0,0,0,0,17,6,7,5,4,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,7,6,6,3,4,0,5,0,0,0,5,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,19,11,10,7,8,0,5,0,0,0,11,0
Cadell,0,0,0,0,0,10,4,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,8,9,9,3,0,0,0,0,0,13,0
Callington,0,0,0,0,0,5,3,6,6,0,13,0,4,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,7,14,4,3,0,0,0,0,7,0,0,0,0,0,0,6,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,6,12,7,27,4,7,0,0,0,0,7,0
Caloote,0,0,0,0,0,10,8,4,3,6,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,4,10,3,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,11,8,13,9,7,0,4,0,0,0,0,7,0
